Temperature (K)	Bridge 1 Resistivity (Ohm)	Bridge 2 Resistivity (Ohm)
12.00309992	1253.76811	905.0062598
11.82765007	1269.74373	915.3114844
11.6628499	1284.481606	924.6513086
11.48850012	1301.849395	936.1976978
11.31099987	1319.112847	947.1353394
11.13324976	1337.589517	959.2276831
10.98190022	1353.369155	969.4140942
10.80900002	1372.505298	981.673645
10.65259981	1389.697769	992.8223364
10.47734976	1410.57312	1005.930125
10.27180004	1434.095967	1021.273645
10.02840042	1468.755801	1043.343604
9.903450012	1482.357544	1051.856636
9.835100174	1491.082275	1057.472617
9.752150059	1503.222974	1065.116221
9.699500084	1510.709409	1070.021846
9.691950321	1510.967349	1070.136606
9.272500038	1567.894268	1105.050884
8.60585022	1700.37374	1189.497036
8.552199841	1703.197031	1191.632451
8.363550186	1735.755244	1211.449785
8.218449593	1765.201719	1230.046079
8.032599688	1803.388716	1254.010054
7.847300053	1845.402539	1279.523438
7.66624999	1886.234912	1305.252148
7.501000166	1929.847441	1332.214722
7.334899902	1968.969248	1356.242085
7.161049843	2020.423716	1387.057158
6.979650021	2072.135059	1419.671538
6.809350014	2124.906963	1451.572568
6.639750004	2181.334414	1485.863774
6.457799911	2246.592012	1525.390347
6.297650099	2302.392891	1558.665063
6.110499859	2381.634248	1605.655654
5.932449818	2457.228252	1650.828218
5.756500006	2540.978525	1701.372339
5.577900171	2627.62498	1752.991294
5.399649858	2726.992012	1811.474434
5.222599983	2826.837119	1869.446167
5.064099789	2934.723008	1933.083022
4.901750088	3043.199648	1995.883037
4.731299877	3176.630244	2073.324536
4.547399998	3332.842217	2160.708945
4.374300003	3503.185508	2260.034912
4.198849916	3690.430303	2365.036191
4.004899979	3929.49957	2498.9196
3.82249999	4167.365547	2633.179551
3.636900067	4465.131133	2797.17127
3.45025003	4772.632871	2966.0996
3.260800004	5198.613652	3195.95457
3.0737499	5683.118633	3455.598848
2.906399965	6225.604453	3740.911182
2.731850028	6815.150918	4047.532783
2.545750022	7664.61543	4472.508867
2.352949977	8709.05582	4995.449883
2.152050018	10262.66246	5765.154102
2.009150028	11816.44617	6516.885977
2.000399947	11877.73285	6543.105625
1.999899983	11885.1623	6547.27252
2.070550084	11175.84305	6198.193438
2.249150038	9538.826602	5403.892695
2.419399977	8300.503789	4793.431172
2.590499997	7427.574766	4360.335957
2.767699957	6658.875469	3958.414326
2.94175005	6074.348848	3654.312275
3.126749992	5534.546895	3369.637314
3.283299923	5149.878145	3167.11499
3.462800026	4757.732266	2952.291211
3.633999944	4459.989258	2791.522158
3.813850045	4171.748916	2631.434238
3.98755002	3941.61582	2503.946416
4.157299995	3729.237021	2385.141377
4.338899851	3540.165781	2278.478994
4.508500099	3354.630645	2172.624072
4.691300154	3204.346465	2087.161904
4.871700048	3057.549746	2002.657007
5.044799805	2939.092012	1934.055952
5.223799944	2819.728008	1865.071055
5.400350094	2724.196611	1808.666914
5.582299948	2624.014883	1750.084658
5.759150028	2539.076719	1699.09543
5.940550089	2449.021035	1646.836958
6.111700058	2378.213633	1603.421753
6.290899992	2304.309971	1559.096997
6.471250057	2239.843926	1520.677383
6.644399881	2175.721309	1482.273599
6.813950062	2124.473027	1450.84937
7.003350019	2062.415342	1412.91668
7.186499834	2011.324399	1381.55605
7.368449926	1960.635767	1350.442593
7.545550108	1917.393555	1324.169399
7.706699848	1875.601797	1298.51626
7.876349926	1837.963931	1274.909951
8.054850101	1797.393628	1249.675024
8.227599621	1761.93354	1228.118887
8.40775013	1724.687236	1204.801035
8.57945013	1694.652529	1185.69918
8.762699604	1660.520913	1164.295708
8.934050083	1631.611616	1146.666704
9.109549999	1601.286367	1127.154971
9.281650066	1575.479707	1110.773872
9.460650444	1546.791104	1093.033892
9.625599861	1523.619209	1078.150771
9.805950165	1497.172803	1061.123574
9.975949764	1473.95188	1046.641904
10.1624999	1449.829619	1030.97395
10.32145023	1430.693911	1018.951912
10.48930025	1409.104409	1005.112351
10.66055012	1390.448721	993.0668115
10.83979988	1369.972905	979.9126563
11.01600027	1351.534146	968.1226685
11.18674994	1332.438457	955.780083
11.36164999	1315.576943	944.8844507
11.53609991	1297.423721	933.1371289
11.70020008	1282.146685	923.2936304
11.88070011	1264.888867	912.0150879
12.05539989	1249.760322	902.3731543
12.23339987	1233.777847	891.7908789
12.40140009	1219.418735	882.424707
12.57859993	1204.338013	872.6600293
12.75244999	1190.756909	863.6924365
12.93009996	1176.436821	854.445188
13.10440016	1164.127666	846.2622241
13.2828002	1150.569204	837.458291
13.45109987	1138.849229	829.6728418
13.61129999	1127.148208	822.1860693
13.77870035	1116.343618	814.9321387
13.95884991	1103.81248	806.6314014
14.1319499	1092.62416	799.2274414
14.30325031	1081.240591	791.8104199
14.47764969	1071.143574	785.0460425
14.65225029	1060.084834	777.739707
14.81829977	1050.585967	771.5138794
14.98715019	1040.348325	764.6322778
15.15180016	1031.299395	758.6170654
15.31669998	1021.998518	752.388064
15.49534988	1012.351226	745.9399927
15.68369961	1002.093501	739.1729395
15.85575008	993.4665015	733.5712964
16.03325033	984.3476831	727.3001807
16.20839977	975.5596313	721.6311377
16.38105011	967.1927368	715.8523169
16.55539989	959.2072974	710.477749
16.72634983	951.0550098	704.9929736
16.89559937	943.6141699	699.9002051
17.07069969	935.4273901	694.5121948
17.24555016	927.639314	689.3234058
17.42840004	919.6302734	683.8879199
17.59200001	912.8139355	679.1621411
17.77015018	905.2019092	674.1646143
17.93764973	898.6609888	669.7575073
18.11800003	891.2278125	664.7574487
18.28655052	884.852373	660.4227612
18.44575024	878.3525586	655.9613525
18.59560013	872.9333569	652.3236108
18.76914978	866.0086572	647.5577808
18.93700027	859.9344482	643.5591431
19.11275005	853.4264136	639.0193408
19.26469994	847.9668164	635.4297852
19.43719959	841.8128564	631.1205103
19.59189987	836.7697803	627.7074365
19.76624966	830.5028003	623.3770264
19.91664982	825.5516772	620.0099365
20.09694958	819.3187866	615.8551343
20.2703495	814.0026343	612.1414209
20.44705009	808.2450537	608.204502
20.59375	803.7657568	605.0784229
20.7677002	798.0472803	601.2511353
20.9211998	793.3763428	598.1073267
21.09150028	788.0781274	594.4083276
21.25970078	783.0039502	591.0422803
21.43359947	777.7513818	587.2790112
21.60665035	772.7082397	583.9506592
21.7767992	767.917793	580.534751
21.94834995	763.1733838	577.4103418
22.11999989	758.2144653	573.8443945
22.27680016	754.1201099	571.0439502
22.44745064	749.150083	567.6363428
22.6164999	744.8091626	564.7595239
22.79115009	740.0866211	561.3413159
22.95575047	735.9818604	558.4338086
23.13150024	731.3131738	555.2723389
23.30070019	727.2403027	552.4269751
23.47160053	722.7128394	549.3312695
23.64249992	718.6859229	546.5767944
23.81325054	714.326167	543.5650586
23.99755001	709.9652661	540.4873413
24.18435001	705.5149634	537.3898389
24.36699963	701.3164624	534.4631519
24.54195023	697.0912305	531.5424121
24.71105003	693.3078467	528.888999
24.88010025	689.4333789	526.2001123
25.05305004	685.9115796	523.5847681
25.22245026	681.8546655	520.9317236
25.39225006	678.2692017	518.4776367
25.56549931	674.5020508	515.769436
25.72189999	671.3693481	513.6289331
25.8888998	667.6229077	511.0159644
26.05875015	664.2699951	508.6715125
26.21535015	660.9156836	506.2881177
26.38374996	657.6288892	503.9611047
26.5571003	654.0958154	501.5019519
26.71050072	651.1525024	499.4931958
26.88080025	647.70677	497.0278369
27.04874992	644.6135767	494.8620728
27.22275066	641.180127	492.4310474
27.39284992	637.9845313	490.225719
27.5652504	634.6392896	487.8333362
27.7159996	631.9443457	485.9675427
27.89054966	628.6390381	483.6222949
28.04150009	626.029624	481.7526294
28.21654987	622.6987476	479.4369006
28.39284992	619.5768335	477.2664221
28.57415009	616.3660376	474.9822742
28.75294971	613.3400635	472.9113
28.92400074	610.271438	470.6854932
29.10350037	607.2217944	468.5208752
29.27795029	604.2164966	466.4095813
29.44744968	601.4777075	464.4686279
29.62989998	598.3622778	462.2641003
29.7809	595.9128174	460.5499084
29.95569992	593.0075122	458.4796729
30.1111002	590.6816309	456.7882153
30.28544998	587.7629858	454.7642432
30.45454979	585.2245313	452.9336719
30.62864971	582.3677148	450.9357019
30.78450012	579.9391968	449.2291492
30.9456501	577.522981	447.4847461
31.12615013	574.8079907	445.6132654
31.29360008	572.2084424	443.714541
31.46959972	569.628833	441.8389417
31.64614964	566.9714185	439.9912085
31.7890501	564.8962988	438.5115625
31.96675014	562.2456665	436.623252
32.14234924	559.6453394	434.8552405
32.32564926	557.0184375	432.9233203
32.49225044	554.7574902	431.3059875
32.64840126	552.47677	429.6536829
32.81785011	550.2847949	428.108429
32.9885006	547.8372168	426.3426514
33.14055061	545.81823	424.8708411
33.29339981	543.6543066	423.3522852
33.44149971	541.7324194	422.0269092
33.61565018	539.3151563	420.2819226
33.77700043	537.2951099	418.8139429
33.94919968	535.0122827	417.1842334
34.10754967	533.0152417	415.7561646
34.28304863	530.7075879	414.0975232
34.45329857	528.555874	412.56901
34.62594986	526.3466187	410.9734277
34.79334831	524.3028735	409.5221179
34.9654007	522.1325366	407.9611377
35.12180138	520.2987329	406.6372388
35.29974937	518.1498462	405.1226135
35.47624969	516.164917	403.6045215
35.64535141	513.9687061	402.0860168
35.82019997	511.9169836	400.5961316
36.00359917	509.8371765	399.1117871
36.17200089	507.8979138	397.7037585
36.34810066	505.8251624	396.2218005
36.52184868	503.8607507	394.8444702
36.69949913	501.782428	393.3124902
36.84934998	500.1697253	392.1693933
37.02235031	498.1753406	390.7035828
37.17514992	496.5467285	389.5485364
37.34315109	494.6433899	388.163916
37.49769974	493.0391992	387.0129065
37.67014885	491.1093115	385.6345764
37.82044983	489.5583533	384.5193347
37.99429893	487.627002	383.1012927
38.16529846	485.9074585	381.8723755
38.33859825	484.0410974	380.5173535
38.50909996	482.3635168	379.2542822
38.68000031	480.4882263	377.9278271
38.83460045	479.0454504	376.8657568
39.00570107	477.1508215	375.5222437
39.15519905	475.694281	374.4857556
39.32524872	473.9126917	373.1639258
39.4769516	472.4236316	372.0814685
39.65379906	470.6699243	370.8198938
39.83029938	469.0186243	369.602052
39.99309921	467.3231323	368.3907849
40.16640091	465.7343115	367.2369739
40.34440041	463.9912939	365.9749658
40.5128994	462.4067175	364.8396155
40.68540001	460.736897	363.6127234
40.82690048	459.4195251	362.6646191
41.00670052	457.7469409	361.4340466
41.17634964	456.2445581	360.3322534
41.35140038	454.5433362	359.1308862
41.52115059	453.0732385	358.0200549
41.68924904	451.437063	356.8476489
41.86434937	449.9543433	355.7974353
42.03314972	448.3653516	354.619679
42.20615005	446.8313586	353.4870007
42.3839016	445.2826965	352.3523486
42.53589821	444.0286841	351.4543042
42.7051506	442.4976782	350.3234448
42.8784008	441.0942224	349.2823352
43.0503006	439.5332935	348.1651941
43.2235508	438.1688806	347.1568286
43.38809967	436.6674463	346.0636743
43.54415131	435.3854651	345.1737476
43.72529984	433.897229	344.0466443
43.87055016	432.7334021	343.1883704
44.02885056	431.3637195	342.1927747
44.17670059	430.2591577	341.3668188
44.35490036	428.753916	340.2881592
44.52275085	427.4048804	339.305636
44.70280075	425.9477869	338.2236145
44.86785126	424.6357117	337.2797266
45.03564835	423.2608264	336.2590979
45.20400047	421.9622327	335.3627698
45.37905121	420.5944373	334.3055933
45.54529953	419.3757556	333.4229834
45.71924973	418.0112439	332.4080225
45.88850021	416.765824	331.4960999
46.04109955	415.5233533	330.58849
46.18935013	414.4617603	329.8070337
46.3696003	413.0952478	328.8035767
46.53364944	411.8666016	327.9279004
46.70890045	410.5689136	326.9488843
46.87924957	409.341709	326.0633813
47.04969978	408.0756055	325.1149841
47.19604874	407.0099658	324.319458
47.37454987	405.705603	323.3788342
47.55109978	404.4114441	322.4103699
47.72564888	403.1864111	321.5079492
47.89295006	402.0508875	320.6697107
48.06369972	400.7743542	319.737876
48.22669983	399.6909924	318.912168
48.40494919	398.4315808	318.0122827
48.56875038	397.3749072	317.2132043
48.73500061	396.1327905	316.3316516
48.91374969	394.9761829	315.4635681
49.08909988	393.7682947	314.5786816
49.2527504	392.6981628	313.7504028
49.43605042	391.434342	312.8491772
49.59745026	390.3400598	312.0709973
49.77840042	389.1657068	311.1808057
49.92944908	388.2258862	310.4999121
50.10340118	387.0444031	309.6096765
50.2499485	386.0746289	308.8995593
50.42770004	384.9258801	308.0425879
50.58995056	383.8768994	307.3010645
50.76644897	382.7238037	306.4114478
50.9341507	381.6954419	305.6637878
51.10504913	380.5851794	304.8317139
51.2560997	379.6698425	304.1786755
51.42930031	378.5544421	303.3292395
51.59774971	377.5581018	302.5873792
51.75395012	376.5708887	301.863623
51.92210007	375.5879187	301.1497375
52.09660149	374.4833948	300.3206433
52.27180099	373.4330469	299.5303491
52.44454956	372.3657788	298.7454883
52.59675026	371.5043018	298.1249353
52.76535034	370.4527698	297.3243335
52.93974876	369.4406494	296.5785352
53.11194992	368.4025867	295.806001
53.26350021	367.5641382	295.2102881
53.44005013	366.531355	294.4172656
53.61474991	365.5176782	293.6735254
53.79080009	364.4817627	292.8976233
53.95874977	363.5721643	292.2053198
54.13809967	362.4869373	291.4129285
54.29610062	361.5857532	290.7795239
54.46730042	360.6234155	290.0244043
54.62509918	359.7539404	289.3776062
54.79815102	358.7898083	288.6601355
54.94165039	358.0134509	288.0642761
55.10639954	357.1050183	287.4064917
55.27470016	356.1713904	286.7372815
55.45075035	355.231792	286.011062
55.59905052	354.4390613	285.4436841
55.76740074	353.5128918	284.7275354
55.92664909	352.6657141	284.0999036
56.0978508	351.7492737	283.4147192
56.26544952	350.9060156	282.7669788
56.4394989	349.9478442	282.0741516
56.58600044	349.180636	281.5202002
56.75839996	348.2765601	280.8280652
56.91684914	347.4911523	280.2449048
57.0855999	346.5629309	279.5506909
57.24225044	345.8147595	278.9834351
57.41020012	344.9022083	278.3076611
57.57019997	344.111261	277.7352612
57.74139977	343.2006067	277.0383423
57.88999939	342.4982593	276.5158105
58.06549835	341.583761	275.830376
58.23110008	340.7555017	275.2324756
58.39344978	339.9567017	274.6091479
58.54565048	339.2369214	274.0795215
58.71985054	338.3711255	273.4241003
58.86730003	337.6810376	272.8927185
59.04419899	336.7947241	272.2603394
59.19799995	336.1108398	271.7329724
59.35719872	335.2841296	271.1178503
59.51910019	334.5384875	270.5352759
59.6868	333.6834192	269.9180542
59.8709507	332.8452222	269.2992163
60.0474987	332.0375391	268.6898083
60.21260071	331.2949207	268.1125977
60.38194847	330.4521069	267.4966125
60.55294991	329.6895679	266.9283398
60.7276001	328.8646423	266.3068176
60.90514946	328.059552	265.701123
61.08269882	327.2081836	265.0683374
61.26280022	326.4109937	264.4601404
61.4388504	325.5848035	263.8613806
61.58905029	324.9315857	263.3568774
61.76754951	324.0968616	262.7300537
61.92004967	323.4767578	262.2690894
62.08600044	322.6615466	261.6575439
62.25485039	321.9738501	261.1439331
62.42644882	321.1862427	260.5412549
62.59459877	320.5015662	260.0128894
62.76235008	319.720741	259.4386597
62.91009903	319.1188538	258.9745166
63.08749962	318.3305664	258.394375
63.23494911	317.7334131	257.9415649
63.40310097	316.9610168	257.3651086
63.55414963	316.3480811	256.9177966
63.73285103	315.5571802	256.310979
63.88279915	314.9585852	255.8688177
64.04924965	314.2173975	255.2983917
64.20174789	313.6393945	254.8582996
64.37805176	312.8626917	254.28685
64.52635193	312.2567529	253.8250067
64.70840073	311.49953	253.25651
64.8716507	310.8660449	252.7636487
65.03300095	310.1379297	252.2372461
65.20930099	309.4903369	251.7358289
65.38145065	308.7338086	251.1665277
65.54990005	308.0504553	250.6543115
65.72540283	307.3240991	250.1071466
65.8885994	306.6945776	249.6329584
66.06565094	305.9677051	249.0849408
66.23725128	305.3031165	248.5732056
66.4124527	304.5887219	248.044328
66.56674957	304.0186621	247.6090125
66.73819733	303.312124	247.0924347
66.91135025	302.676167	246.61487
67.08224869	302.0121802	246.0932855
67.24429703	301.3675659	245.622887
67.42490005	300.67849	245.0900677
67.60554886	300.0417493	244.6028662
67.76810074	299.3700232	244.0996307
67.92250061	298.8105981	243.6846735
68.10044861	298.1327124	243.1690259
68.26459885	297.5391638	242.712738
68.44460297	296.8567651	242.200296
68.61169815	296.2326306	241.732652
68.78855133	295.5786938	241.2295758
68.93610001	295.0279041	240.8224536
69.10644913	294.3861523	240.3385254
69.28614807	293.7772192	239.8640302
69.45935059	293.1247742	239.3731543
69.60224915	292.5964832	238.9768091
69.78540039	291.9146924	238.4557904
69.93355179	291.4247974	238.0757513
70.1053009	290.778844	237.5940442
70.25144958	290.2860291	237.2110431
70.42670059	289.6357788	236.7265594
70.59535217	289.0749988	236.305083
70.76934814	288.4333667	235.8134192
70.92625046	287.8840735	235.4046857
71.0992012	287.2743127	234.941795
71.26984787	286.7181494	234.5211298
71.43434906	286.1118677	234.0561475
71.59394836	285.6140674	233.6809082
71.77584839	284.9640808	233.1868329
71.95025253	284.3925867	232.743894
72.12350082	283.774574	232.2785162
72.27599716	283.2884033	231.915835
72.4449501	282.6875146	231.4571759
72.60235214	282.1729346	231.0628619
72.75984955	281.636543	230.6544531
72.91269684	281.138269	230.2795459
73.08415222	280.5552148	229.8305042
73.25830078	279.9824536	229.4125195
73.44029999	279.3996375	228.9587457
73.61059952	278.859209	228.5489185
73.77754974	278.2884473	228.1055835
73.93244934	277.8019116	227.7465607
74.10710144	277.2320178	227.3052454
74.2805481	276.6935693	226.8889294
74.44695282	276.1106372	226.4508356
74.60115051	275.6620532	226.1001392
74.77080154	275.0692627	225.663786
74.9437027	274.5511768	225.2727167
75.1106987	274.0075012	224.8485022
75.27964783	273.5062622	224.4564825
75.45325089	272.9416431	224.0377972
75.60785294	272.4633936	223.6698224
75.781353	271.9231812	223.2624084
75.93394852	271.4911987	222.9282483
76.1080513	270.9253015	222.4972705
76.25790024	270.4653308	222.139848
76.43319702	269.9001392	221.7289063
76.58764648	269.4581091	221.3707556
76.76240158	268.9244275	220.9734052
76.91249847	268.4753833	220.6324591
77.08195114	267.9465771	220.2242786
77.24349976	267.5275684	219.9035229
77.3967514	267.0347339	219.526665
77.54404831	266.6021765	219.2121405
77.72404861	266.0470386	218.7795386
77.89399719	265.5583704	218.4110144
78.07069778	265.0276892	217.9963379
78.22719955	264.5860498	217.6535382
78.4042511	264.056106	217.2521863
78.5461998	263.6506775	216.9394769
78.70605087	263.1709631	216.5793518
78.85899734	262.7550635	216.2655414
79.0326004	262.2301038	215.8578967
79.20095062	261.7445056	215.4976477
79.37134933	261.2506897	215.1085175
79.52064896	260.8412158	214.7915015
79.69749832	260.3199695	214.3971582
79.86375046	259.8545813	214.0447479
80.0414505	259.3598865	213.6633905
80.18840027	258.9520618	213.3473834
80.36559677	258.4375281	212.9579242
80.531353	257.9927136	212.6286078
80.70555115	257.4930847	212.2316107
80.88550186	257.016687	211.8599402
81.06610107	256.5263733	211.4920416
81.2152977	256.0923615	211.1725507
81.37524796	255.6627594	210.8293359
81.52890015	255.2606775	210.5271838
81.71674728	254.7315173	210.1225385
81.86510086	254.3290491	209.8115021
82.05420303	253.8122101	209.412804
82.23464966	253.3458099	209.0619238
82.41109848	252.8505054	208.6751935
82.56295013	252.4471545	208.3774347
82.74944687	251.9412793	207.9761896
82.92435074	251.5106256	207.6308917
83.10604858	250.9954333	207.251803
83.26499939	250.6028351	206.9593207
83.44879913	250.1130701	206.5719702
83.59734726	249.7336768	206.2959283
83.77330017	249.2913348	205.9433649
83.92295074	248.9401166	205.6711847
84.09814835	248.4904657	205.3299261
84.28134918	248.0456482	204.9935828
84.45335007	247.5878613	204.6309119
84.61154938	247.1921368	204.331441
84.78614807	246.7347388	203.9750568
84.94094849	246.3699066	203.692793
85.11950302	245.910495	203.3466949
85.28104782	245.5034784	203.0332526
85.46209717	245.0471857	202.6805969
85.60935211	244.6645013	202.3860284
85.80665207	244.1442407	201.9908435
85.96625137	243.7273444	201.6631787
86.13050079	243.2964178	201.3347485
86.30464935	242.8949811	201.019823
86.4863472	242.4284174	200.6708801
86.64414978	242.0564166	200.3769098
86.8159523	241.6162341	200.0365576
86.9769516	241.2534229	199.7570538
87.14010239	240.8513489	199.4502295
87.32225037	240.4110956	199.1146326
87.4972496	239.9880414	198.7872272
87.65575027	239.6164392	198.4913257
87.81690216	239.2165607	198.1900507
87.97235107	238.8626703	197.9088757
88.1529007	238.4110492	197.570318
88.31129837	238.0521185	197.2905621
88.48310089	237.6260059	196.9606213
88.64424896	237.2619421	196.6824908
88.80544662	236.8795831	196.3871368
88.9673996	236.5212958	196.1126172
89.14014816	236.1049805	195.7895447
89.29499817	235.7912067	195.5396844
89.47399902	235.3497382	195.2069055
89.62490082	235.0275342	194.9468469
89.78705215	234.6226764	194.6432294
89.94855118	234.257522	194.3728784
90.12919998	233.85078	194.0483533
90.27824783	233.5230737	193.7973938
90.44070053	233.1429321	193.5029761
90.6032486	232.781709	193.2284821
90.77425003	232.3878308	192.9176282
90.9197998	232.0618262	192.6697632
91.09530258	231.6638391	192.3606561
91.25709915	231.3014368	192.0771057
91.43429947	230.8873492	191.7608539
91.61224747	230.5187903	191.4758167
91.7717514	230.1502576	191.1872125
91.93230057	229.8029047	190.9176306
92.10664749	229.4142865	190.6195709
92.26080322	229.0771539	190.3649329
92.4347496	228.686861	190.0630389
92.59074783	228.3708789	189.8076917
92.75624847	227.9935126	189.5241974
92.91814804	227.6660419	189.2749994
93.09064865	227.2826959	188.9709125
93.24084854	226.9752155	188.7340881
93.42309952	226.5646759	188.4154926
93.58660126	226.2289789	188.1517828
93.76480103	225.8304633	187.8465161
93.92795181	225.4949237	187.5883124
94.10150146	225.1299188	187.3040179
94.25415039	224.8208167	187.0654944
94.43480301	224.4434698	186.749552
94.58530045	224.1507379	186.5406226
94.74380112	223.7933197	186.2546277
94.90394974	223.4578558	186.0079266
95.0685997	223.1107465	185.739118
95.24494934	222.7680743	185.4772595
95.40610123	222.4197205	185.1817828
95.56565094	222.1050793	184.9568146
95.75149918	221.7102338	184.6364368
95.91670227	221.387663	184.3982776
96.11149979	220.9839984	184.091217
96.28525162	220.6363867	183.8288489
96.46730042	220.2503088	183.5130676
96.64685059	219.908092	183.2507538
96.82019806	219.5495105	182.9510278
96.98185349	219.2356653	182.7415387
97.14970016	218.8841833	182.4331146
97.32964706	218.5551849	182.204704
97.50730133	218.187785	181.8924261
97.66400146	217.8899048	181.6901947
97.82559967	217.5548413	181.3981995
97.98400116	217.2470514	181.1922009
98.15625	216.9016418	180.8897943
98.31689835	216.5958881	180.6798193
98.50120163	216.2307227	180.3840289
98.66194916	215.938645	180.1706006
98.84365082	215.5725439	179.8649158
98.9992485	215.2910468	179.6633276
99.15665054	214.9745386	179.3961237
99.31880188	214.6816699	179.1967651
99.4946022	214.3202582	178.8863257
99.6515007	214.0494928	178.6942126
99.80615234	213.7307141	178.4269806
99.96924973	213.436626	178.2180267
100.1374016	213.1061029	177.9487177
100.2877007	212.8449402	177.7560925
100.4619522	212.5065399	177.4783734
100.6157494	212.2334033	177.2848309
100.7837982	211.9044025	177.0091278
100.932251	211.6469049	176.823775
101.1062508	211.3052026	176.5369324
101.2758522	211.0075464	176.3287909
101.4460983	210.6806635	176.0503625
101.5994492	210.419718	175.8678558
101.7642021	210.0955707	175.5936383
101.9341507	209.7953809	175.387926
102.1093521	209.4725299	175.1083264
102.27565	209.180484	174.902019
102.4484482	208.8453534	174.6445197
102.6025009	208.5900537	174.4404987
102.7590981	208.2953644	174.192854
102.9098511	208.0413843	174.0096301
103.0806503	207.7180225	173.7431421
103.2319489	207.4686938	173.5614655
103.4067993	207.1411792	173.2884192
103.5741997	206.8511108	173.0966785
103.7439003	206.5408148	172.8208429
103.8949509	206.2721808	172.6479639
104.0778999	205.9479279	172.3699347
104.2493973	205.6569025	172.1498938
104.4244995	205.3426147	171.8907098
104.5782013	205.0892017	171.7129694
104.7283478	204.8121613	171.4842914
104.8761978	204.5655237	171.3056494
105.0501022	204.2570325	171.0434766
105.2037468	204.0084222	170.8616681
105.3735504	203.7031641	170.6127942
105.5454979	203.4235699	170.4110284
105.7169495	203.11737	170.1406323
105.8884468	202.8283618	169.9506702
106.0597992	202.5338654	169.685802
106.2115479	202.2789435	169.5172491
106.3865013	201.9798175	169.2801703
106.5569992	201.694809	169.0674219
106.7122002	201.4270703	168.8260205
106.8782005	201.1539331	168.6432971
107.0533028	200.8547125	168.3779767
107.2176514	200.5757806	168.1889709
107.3964005	200.2893146	167.9483691
107.5454979	200.0405664	167.7738483
107.7178497	199.7486151	167.5095367
107.8680496	199.5196173	167.3513007
108.0391502	199.2213385	167.0961926
108.2105484	198.9506659	166.9070624
108.3822975	198.6602515	166.6567096
108.5328484	198.4151227	166.5046155
108.7062988	198.1299615	166.2557281
108.8837509	197.8481201	166.0449445
109.0622025	197.5514868	165.807049
109.218502	197.3152301	165.6398608
109.3896484	197.0281073	165.391214
109.5469513	196.781311	165.210755
109.7260971	196.4867303	164.9803302
109.8930511	196.2368237	164.7879614
110.0661507	195.950069	164.5363995
110.2194481	195.7231549	164.3819281
110.3860512	195.4411462	164.1472278
110.5503006	195.1888733	163.9665009
110.7182007	194.914267	163.7399896
110.8681488	194.6930542	163.5792792
111.0279503	194.435401	163.3613086
111.1989021	194.1814392	163.1769604
111.3696518	193.8980713	162.9447302
111.5447998	193.6412317	162.7532959
111.7151527	193.3550891	162.5087659
111.8645477	193.1430023	162.3556903
112.0171509	192.8943231	162.1441986
112.1644974	192.6737427	161.9918103
112.317852	192.4301111	161.7801605
112.4715996	192.1999976	161.6252307
112.6426506	191.9294714	161.3997687
112.8111496	191.6921869	161.2229858
112.9846001	191.4208118	160.9953198
113.1541977	191.1584052	160.8060138
113.3262482	190.8973779	160.5804163
113.4925995	190.6580023	160.4078851
113.6656494	190.3876453	160.1766101
113.8127518	190.1779767	160.0305811
113.9694519	189.9388513	159.8215399
114.1176987	189.7211969	159.6732867
114.2855492	189.4612305	159.4445227
114.4402504	189.2430084	159.2971783
114.6114998	188.9800317	159.0681006
114.7627487	188.7672577	158.9221594
114.9328499	188.4975598	158.6977374
115.0878487	188.2848773	158.5459595
115.2573013	188.0289099	158.3213562
115.4262466	187.7906213	158.1623108
115.6011009	187.5081866	157.9269684
115.7668991	187.2949646	157.7671387
115.9424515	187.0014722	157.5382288
116.1091499	186.8044324	157.3792285
116.2794495	186.526756	157.1611572
116.444252	186.3125226	156.993598
116.6182976	186.0392877	156.7871704
116.7865486	185.8277277	156.6120648
116.9595985	185.55547	156.3798694
117.126152	185.3422217	156.2306537
117.2994995	185.0573669	156.0124799
117.4666023	184.8631958	155.8505872
117.6252022	184.5935614	155.6473853
117.7936516	184.3989215	155.4874463
117.9635468	184.1426086	155.2718817
118.1222496	183.9294171	155.1215161
118.2971001	183.6771588	154.9206305
118.4669533	183.4526398	154.7465961
118.6233521	183.202207	154.5548041
118.7887993	183.0003729	154.3912048
118.9560509	182.7351489	154.1841589
119.1087494	182.5665344	154.0446765
119.2817001	182.2907855	153.824751
119.4566002	182.0730701	153.6556818
119.6348	181.8016571	153.4404645
119.8036499	181.6018854	153.2847766
119.9821014	181.3522522	153.0638257
120.1556473	181.1171533	152.901424
120.3325005	180.84849	152.7017535
120.4943008	180.6594397	152.5413171
120.6671486	180.3970679	152.3373157
120.8186493	180.2243494	152.2002533
120.9935989	179.9694611	151.9892145
121.1461487	179.7891394	151.8500555
121.3164482	179.5332477	151.6443384
121.4873505	179.3350842	151.4903931
121.6604996	179.0713007	151.282049
121.8272476	178.8788196	151.1301074
122.0065498	178.6103967	150.9213214
122.1811523	178.4109436	150.7572626
122.3547974	178.1701642	150.5700549
122.5096016	177.9923651	150.4163599
122.6867485	177.7036993	150.2146191
122.8373489	177.5421222	150.0779303
123.0107994	177.274931	149.8669934
123.1685486	177.1142816	149.7370038
123.3470497	176.8406012	149.5276843
123.5153503	176.6582709	149.3818054
